0 verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
242 http cache qrcode-terminal@https://registry.npmjs.org/qrcode-terminal/-/qrcode-terminal-0.11.0.tgz 0ms (cache hit)
243 http cache punycode@https://registry.npmjs.org/punycode/-/punycode-2.3.1.tgz 0ms (cache hit)
244 http cache querystringify@https://registry.npmjs.org/querystringify/-/querystringify-2.2.0.tgz 0ms (cache hit)
245 http cache proxy-from-env@https://registry.npmjs.org/proxy-from-env/-/proxy-from-env-1.1.0.tgz 0ms (cache hit)
246 http cache prompts@https://registry.npmjs.org/prompts/-/prompts-2.4.2.tgz 0ms (cache hit)
247 http cache prop-types@https://registry.npmjs.org/prop-types/-/prop-types-15.8.1.tgz 0ms (cache hit)
248 http cache promise@https://registry.npmjs.org/promise/-/promise-8.3.0.tgz 0ms (cache hit)
249 http cache proc-log@https://registry.npmjs.org/proc-log/-/proc-log-4.2.0.tgz 0ms (cache hit)
250 http cache progress@https://registry.npmjs.org/progress/-/progress-2.0.3.tgz 0ms (cache hit)
251 http cache pretty-format@https://registry.npmjs.org/pretty-format/-/pretty-format-29.7.0.tgz 0ms (cache hit)
252 http cache pretty-bytes@https://registry.npmjs.org/pretty-bytes/-/pretty-bytes-5.6.0.tgz 0ms (cache hit)
253 http cache prettier@https://registry.npmjs.org/prettier/-/prettier-3.8.1.tgz 0ms (cache hit)
254 http cache prelude-ls@https://registry.npmjs.org/prelude-ls/-/prelude-ls-1.2.1.tgz 0ms (cache hit)
255 http cache postcss-value-parser@https://registry.npmjs.org/postcss-value-parser/-/postcss-value-parser-4.2.0.tgz 0ms (cache hit)
256 http cache point-in-polygon@https://registry.npmjs.org/point-in-polygon/-/point-in-polygon-1.1.0.tgz 0ms (cache hit)
257 http cache possible-typed-array-names@https://registry.npmjs.org/possible-typed-array-names/-/possible-typed-array-names-1.1.0.tgz 0ms (cache hit)
258 http cache postcss@https://registry.npmjs.org/postcss/-/postcss-8.4.49.tgz 0ms (cache hit)
259 http cache pngjs@https://registry.npmjs.org/pngjs/-/pngjs-3.4.0.tgz 0ms (cache hit)
260 http cache playwright-core@https://registry.npmjs.org/playwright-core/-/playwright-core-1.58.0.tgz 0ms (cache hit)
261 http cache plist@https://registry.npmjs.org/plist/-/plist-3.1.0.tgz 0ms (cache hit)
262 http cache playwright@https://registry.npmjs.org/playwright/-/playwright-1.58.0.tgz 0ms (cache hit)
263 http cache pkg-dir@https://registry.npmjs.org/pkg-dir/-/pkg-dir-4.2.0.tgz 0ms (cache hit)
264 http cache pkg-up@https://registry.npmjs.org/pkg-up/-/pkg-up-3.1.0.tgz 0ms (cache hit)
265 http cache pirates@https://registry.npmjs.org/pirates/-/pirates-4.0.7.tgz 0ms (cache hit)
266 http cache pidtree@https://registry.npmjs.org/pidtree/-/pidtree-0.6.0.tgz 0ms (cache hit)
267 http cache picomatch@https://registry.npmjs.org/picomatch/-/picomatch-3.0.1.tgz 0ms (cache hit)
268 http cache picocolors@https://registry.npmjs.org/picocolors/-/picocolors-1.1.1.tgz 0ms (cache hit)
269 http cache paths-js@https://registry.npmjs.org/paths-js/-/paths-js-0.4.11.tgz 0ms (cache hit)
270 http cache path-to-regexp@https://registry.npmjs.org/path-to-regexp/-/path-to-regexp-6.3.0.tgz 0ms (cache hit)
271 http cache path-parse@https://registry.npmjs.org/path-parse/-/path-parse-1.0.7.tgz 0ms (cache hit)
272 http cache path-scurry@https://registry.npmjs.org/path-scurry/-/path-scurry-2.0.1.tgz 0ms (cache hit)
273 http cache path-key@https://registry.npmjs.org/path-key/-/path-key-3.1.1.tgz 0ms (cache hit)
274 http cache path-is-absolute@https://registry.npmjs.org/path-is-absolute/-/path-is-absolute-1.0.1.tgz 0ms (cache hit)
275 http cache path-exists@https://registry.npmjs.org/path-exists/-/path-exists-4.0.0.tgz 0ms (cache hit)
276 http cache prettier-linter-helpers@https://registry.npmjs.org/prettier-linter-helpers/-/prettier-linter-helpers-1.0.1.tgz 0ms (cache hit)
277 http cache parseurl@https://registry.npmjs.org/parseurl/-/parseurl-1.3.3.tgz 0ms (cache hit)
278 http cache parse5@https://registry.npmjs.org/parse5/-/parse5-7.3.0.tgz 0ms (cache hit)
279 http cache parse-png@https://registry.npmjs.org/parse-png/-/parse-png-2.1.0.tgz 0ms (cache hit)
280 http cache parse-json@https://registry.npmjs.org/parse-json/-/parse-json-5.2.0.tgz 0ms (cache hit)
281 http cache parent-module@https://registry.npmjs.org/parent-module/-/parent-module-1.0.1.tgz 0ms (cache hit)
282 http cache package-json-from-dist@https://registry.npmjs.org/package-json-from-dist/-/package-json-from-dist-1.0.1.tgz 0ms (cache hit)
283 http cache p-try@https://registry.npmjs.org/p-try/-/p-try-2.2.0.tgz 0ms (cache hit)
284 http cache p-locate@https://registry.npmjs.org/p-locate/-/p-locate-5.0.0.tgz 0ms (cache hit)
285 http cache p-limit@https://registry.npmjs.org/p-limit/-/p-limit-3.1.0.tgz 0ms (cache hit)
286 http cache own-keys@https://registry.npmjs.org/own-keys/-/own-keys-1.0.1.tgz 0ms (cache hit)
287 http cache outvariant@https://registry.npmjs.org/outvariant/-/outvariant-1.4.3.tgz 0ms (cache hit)
288 http cache ora@https://registry.npmjs.org/ora/-/ora-3.4.0.tgz 0ms (cache hit)
289 http cache openapi-types@https://registry.npmjs.org/openapi-types/-/openapi-types-12.1.3.tgz 0ms (cache hit)
290 http cache optionator@https://registry.npmjs.org/optionator/-/optionator-0.9.4.tgz 0ms (cache hit)
291 http cache onetime@https://registry.npmjs.org/onetime/-/onetime-5.1.2.tgz 0ms (cache hit)
292 http cache open@https://registry.npmjs.org/open/-/open-7.4.2.tgz 0ms (cache hit)
293 http cache once@https://registry.npmjs.org/once/-/once-1.4.0.tgz 0ms (cache hit)
294 http cache on-headers@https://registry.npmjs.org/on-headers/-/on-headers-1.1.0.tgz 0ms (cache hit)
295 http cache on-finished@https://registry.npmjs.org/on-finished/-/on-finished-2.3.0.tgz 0ms (cache hit)
296 http cache object.values@https://registry.npmjs.org/object.values/-/object.values-1.2.1.tgz 0ms (cache hit)
297 http cache object.groupby@https://registry.npmjs.org/object.groupby/-/object.groupby-1.0.3.tgz 0ms (cache hit)
298 http cache object.entries@https://registry.npmjs.org/object.entries/-/object.entries-1.1.9.tgz 0ms (cache hit)
299 http cache object.fromentries@https://registry.npmjs.org/object.fromentries/-/object.fromentries-2.0.8.tgz 0ms (cache hit)
300 http cache object.assign@https://registry.npmjs.org/object.assign/-/object.assign-4.1.7.tgz 0ms (cache hit)
301 http cache object-is@https://registry.npmjs.org/object-is/-/object-is-1.1.6.tgz 0ms (cache hit)
302 http cache object-keys@https://registry.npmjs.org/object-keys/-/object-keys-1.1.1.tgz 0ms (cache hit)
303 http cache ob1@https://registry.npmjs.org/ob1/-/ob1-0.83.3.tgz 0ms (cache hit)
304 http cache object-assign@https://registry.npmjs.org/object-assign/-/object-assign-4.1.1.tgz 0ms (cache hit)
305 http cache nullthrows@https://registry.npmjs.org/nullthrows/-/nullthrows-1.1.1.tgz 0ms (cache hit)
306 http cache object-inspect@https://registry.npmjs.org/object-inspect/-/object-inspect-1.13.4.tgz 0ms (cache hit)
307 http cache nwsapi@https://registry.npmjs.org/nwsapi/-/nwsapi-2.2.23.tgz 0ms (cache hit)
308 http cache nth-check@https://registry.npmjs.org/nth-check/-/nth-check-2.1.1.tgz 0ms (cache hit)
309 http cache npm-run-path@https://registry.npmjs.org/npm-run-path/-/npm-run-path-4.0.1.tgz 0ms (cache hit)
310 http cache normalize-path@https://registry.npmjs.org/normalize-path/-/normalize-path-3.0.0.tgz 0ms (cache hit)
311 http cache npm-package-arg@https://registry.npmjs.org/npm-package-arg/-/npm-package-arg-11.0.3.tgz 0ms (cache hit)
312 http cache node-releases@https://registry.npmjs.org/node-releases/-/node-releases-2.0.27.tgz 0ms (cache hit)
313 http cache node-forge@https://registry.npmjs.org/node-forge/-/node-forge-1.3.3.tgz 0ms (cache hit)
314 http cache node-fetch@https://registry.npmjs.org/node-fetch/-/node-fetch-2.7.0.tgz 0ms (cache hit)
315 http cache node-int64@https://registry.npmjs.org/node-int64/-/node-int64-0.4.0.tgz 0ms (cache hit)
316 http cache nested-error-stacks@https://registry.npmjs.org/nested-error-stacks/-/nested-error-stacks-2.0.1.tgz 0ms (cache hit)
317 http cache neo-async@https://registry.npmjs.org/neo-async/-/neo-async-2.6.2.tgz 0ms (cache hit)
318 http cache negotiator@https://registry.npmjs.org/negotiator/-/negotiator-0.6.3.tgz 0ms (cache hit)
319 http cache natural-compare@https://registry.npmjs.org/natural-compare/-/natural-compare-1.4.0.tgz 0ms (cache hit)
320 http cache napi-postinstall@https://registry.npmjs.org/napi-postinstall/-/napi-postinstall-0.3.4.tgz 0ms (cache hit)
321 http cache nano-spawn@https://registry.npmjs.org/nano-spawn/-/nano-spawn-2.0.0.tgz 0ms (cache hit)
322 http cache mz@https://registry.npmjs.org/mz/-/mz-2.7.0.tgz 0ms (cache hit)
323 http cache mute-stream@https://registry.npmjs.org/mute-stream/-/mute-stream-2.0.0.tgz 0ms (cache hit)
324 http cache nanoid@https://registry.npmjs.org/nanoid/-/nanoid-3.3.11.tgz 0ms (cache hit)
325 http cache msw@https://registry.npmjs.org/msw/-/msw-2.12.7.tgz 0ms (cache hit)
326 http cache ms@https://registry.npmjs.org/ms/-/ms-2.1.3.tgz 0ms (cache hit)
327 http cache minizlib@https://registry.npmjs.org/minizlib/-/minizlib-3.1.0.tgz 0ms (cache hit)
328 http cache minipass@https://registry.npmjs.org/minipass/-/minipass-7.1.2.tgz 0ms (cache hit)
329 http cache minimatch@https://registry.npmjs.org/minimatch/-/minimatch-3.1.2.tgz 0ms (cache hit)
330 http cache mkdirp@https://registry.npmjs.org/mkdirp/-/mkdirp-1.0.4.tgz 0ms (cache hit)
331 http cache minimist@https://registry.npmjs.org/minimist/-/minimist-1.2.8.tgz 0ms (cache hit)
332 http cache min-indent@https://registry.npmjs.org/min-indent/-/min-indent-1.0.1.tgz 0ms (cache hit)
333 http cache mimic-function@https://registry.npmjs.org/mimic-function/-/mimic-function-5.0.1.tgz 0ms (cache hit)
334 http cache mimic-fn@https://registry.npmjs.org/mimic-fn/-/mimic-fn-2.1.0.tgz 0ms (cache hit)
335 http cache mime-types@https://registry.npmjs.org/mime-types/-/mime-types-2.1.35.tgz 0ms (cache hit)
336 http cache mime-db@https://registry.npmjs.org/mime-db/-/mime-db-1.54.0.tgz 0ms (cache hit)
337 http cache micromatch@https://registry.npmjs.org/micromatch/-/micromatch-4.0.8.tgz 0ms (cache hit)
338 http cache metro-transform-worker@https://registry.npmjs.org/metro-transform-worker/-/metro-transform-worker-0.83.3.tgz 0ms (cache hit)
339 http cache metro-symbolicate@https://registry.npmjs.org/metro-symbolicate/-/metro-symbolicate-0.83.3.tgz 0ms (cache hit)
340 http cache metro-transform-plugins@https://registry.npmjs.org/metro-transform-plugins/-/metro-transform-plugins-0.83.3.tgz 0ms (cache hit)
341 http cache metro-source-map@https://registry.npmjs.org/metro-source-map/-/metro-source-map-0.83.3.tgz 0ms (cache hit)
342 http cache metro-runtime@https://registry.npmjs.org/metro-runtime/-/metro-runtime-0.83.3.tgz 0ms (cache hit)
343 http cache metro-minify-terser@https://registry.npmjs.org/metro-minify-terser/-/metro-minify-terser-0.83.3.tgz 0ms (cache hit)
344 http cache metro-file-map@https://registry.npmjs.org/metro-file-map/-/metro-file-map-0.83.3.tgz 0ms (cache hit)
345 http cache mime@https://registry.npmjs.org/mime/-/mime-1.6.0.tgz 0ms (cache hit)
346 http cache metro-resolver@https://registry.npmjs.org/metro-resolver/-/metro-resolver-0.83.3.tgz 0ms (cache hit)
347 http cache metro-core@https://registry.npmjs.org/metro-core/-/metro-core-0.83.3.tgz 0ms (cache hit)
348 http cache metro-config@https://registry.npmjs.org/metro-config/-/metro-config-0.83.3.tgz 0ms (cache hit)
349 http cache metro-cache-key@https://registry.npmjs.org/metro-cache-key/-/metro-cache-key-0.83.3.tgz 0ms (cache hit)
350 http cache metro-cache@https://registry.npmjs.org/metro-cache/-/metro-cache-0.83.3.tgz 0ms (cache hit)
351 http cache metro-babel-transformer@https://registry.npmjs.org/metro-babel-transformer/-/metro-babel-transformer-0.83.3.tgz 0ms (cache hit)
352 http cache metro@https://registry.npmjs.org/metro/-/metro-0.83.3.tgz 0ms (cache hit)
353 http cache merge-stream@https://registry.npmjs.org/merge-stream/-/merge-stream-2.0.0.tgz 0ms (cache hit)
354 http cache merge-options@https://registry.npmjs.org/merge-options/-/merge-options-3.0.4.tgz 0ms (cache hit)
355 http cache memoize-one@https://registry.npmjs.org/memoize-one/-/memoize-one-5.2.1.tgz 0ms (cache hit)
356 http cache mdn-data@https://registry.npmjs.org/mdn-data/-/mdn-data-2.0.14.tgz 0ms (cache hit)
357 http cache math-intrinsics@https://registry.npmjs.org/math-intrinsics/-/math-intrinsics-1.1.0.tgz 0ms (cache hit)
358 http cache makeerror@https://registry.npmjs.org/makeerror/-/makeerror-1.0.12.tgz 0ms (cache hit)
359 http cache marky@https://registry.npmjs.org/marky/-/marky-1.3.0.tgz 0ms (cache hit)
360 http cache make-error@https://registry.npmjs.org/make-error/-/make-error-1.3.6.tgz 0ms (cache hit)
361 http cache make-dir@https://registry.npmjs.org/make-dir/-/make-dir-4.0.0.tgz 0ms (cache hit)
362 http cache lru-cache@https://registry.npmjs.org/lru-cache/-/lru-cache-5.1.1.tgz 0ms (cache hit)
363 http cache loose-envify@https://registry.npmjs.org/loose-envify/-/loose-envify-1.4.0.tgz 0ms (cache hit)
364 http cache log-update@https://registry.npmjs.org/log-update/-/log-update-6.1.0.tgz 0ms (cache hit)
365 http cache log-symbols@https://registry.npmjs.org/log-symbols/-/log-symbols-2.2.0.tgz 0ms (cache hit)
366 http cache lodash.merge@https://registry.npmjs.org/lodash.merge/-/lodash.merge-4.6.2.tgz 0ms (cache hit)
367 http cache lodash.throttle@https://registry.npmjs.org/lodash.throttle/-/lodash.throttle-4.1.1.tgz 0ms (cache hit)
368 http cache lodash.debounce@https://registry.npmjs.org/lodash.debounce/-/lodash.debounce-4.0.8.tgz 0ms (cache hit)
369 http cache lodash.memoize@https://registry.npmjs.org/lodash.memoize/-/lodash.memoize-4.1.2.tgz 0ms (cache hit)
370 http cache lodash@https://registry.npmjs.org/lodash/-/lodash-4.17.23.tgz 0ms (cache hit)
371 http cache locate-path@https://registry.npmjs.org/locate-path/-/locate-path-6.0.0.tgz 0ms (cache hit)
372 http cache lint-staged@https://registry.npmjs.org/lint-staged/-/lint-staged-16.2.7.tgz 0ms (cache hit)
373 http cache listr2@https://registry.npmjs.org/listr2/-/listr2-9.0.5.tgz 0ms (cache hit)
374 http cache lightningcss-win32-x64-msvc@https://registry.npmjs.org/lightningcss-win32-x64-msvc/-/lightningcss-win32-x64-msvc-1.31.1.tgz 0ms (cache hit)
375 http cache lines-and-columns@https://registry.npmjs.org/lines-and-columns/-/lines-and-columns-1.2.4.tgz 0ms (cache hit)
376 http cache lighthouse-logger@https://registry.npmjs.org/lighthouse-logger/-/lighthouse-logger-1.4.2.tgz 0ms (cache hit)
377 http cache levn@https://registry.npmjs.org/levn/-/levn-0.4.1.tgz 0ms (cache hit)
378 http cache lightningcss@https://registry.npmjs.org/lightningcss/-/lightningcss-1.31.1.tgz 0ms (cache hit)
379 http cache leven@https://registry.npmjs.org/leven/-/leven-3.1.0.tgz 0ms (cache hit)
380 http cache kleur@https://registry.npmjs.org/kleur/-/kleur-3.0.3.tgz 0ms (cache hit)
381 http cache lan-network@https://registry.npmjs.org/lan-network/-/lan-network-0.1.7.tgz 0ms (cache hit)
382 http cache keyv@https://registry.npmjs.org/keyv/-/keyv-4.5.4.tgz 0ms (cache hit)
383 http cache json5@https://registry.npmjs.org/json5/-/json5-2.2.3.tgz 0ms (cache hit)
384 http cache json-stable-stringify-without-jsonify@https://registry.npmjs.org/json-stable-stringify-without-jsonify/-/json-stable-stringify-without-jsonify-1.0.1.tgz 0ms (cache hit)
385 http cache json-schema-traverse@https://registry.npmjs.org/json-schema-traverse/-/json-schema-traverse-1.0.0.tgz 0ms (cache hit)
386 http cache jsx-ast-utils@https://registry.npmjs.org/jsx-ast-utils/-/jsx-ast-utils-3.3.5.tgz 0ms (cache hit)
387 http cache json-parse-even-better-errors@https://registry.npmjs.org/json-parse-even-better-errors/-/json-parse-even-better-errors-2.3.1.tgz 0ms (cache hit)
388 http cache json-buffer@https://registry.npmjs.org/json-buffer/-/json-buffer-3.0.1.tgz 0ms (cache hit)
389 http cache jsesc@https://registry.npmjs.org/jsesc/-/jsesc-3.1.0.tgz 0ms (cache hit)
390 http cache jsdom@https://registry.npmjs.org/jsdom/-/jsdom-26.1.0.tgz 0ms (cache hit)
391 http cache jsc-safe-url@https://registry.npmjs.org/jsc-safe-url/-/jsc-safe-url-0.2.4.tgz 0ms (cache hit)
392 http cache js-yaml@https://registry.npmjs.org/js-yaml/-/js-yaml-4.1.1.tgz 0ms (cache hit)
393 http cache js-tokens@https://registry.npmjs.org/js-tokens/-/js-tokens-4.0.0.tgz 0ms (cache hit)
394 http cache jest-worker@https://registry.npmjs.org/jest-worker/-/jest-worker-30.2.0.tgz 0ms (cache hit)
395 http cache jimp-compact@https://registry.npmjs.org/jimp-compact/-/jimp-compact-0.16.1.tgz 0ms (cache hit)
396 http cache jest-util@https://registry.npmjs.org/jest-util/-/jest-util-30.2.0.tgz 0ms (cache hit)
397 http cache jest-watcher@https://registry.npmjs.org/jest-watcher/-/jest-watcher-30.2.0.tgz 0ms (cache hit)
398 http cache jest-snapshot@https://registry.npmjs.org/jest-snapshot/-/jest-snapshot-30.2.0.tgz 0ms (cache hit)
399 http cache jest-watch-select-projects@https://registry.npmjs.org/jest-watch-select-projects/-/jest-watch-select-projects-2.0.0.tgz 0ms (cache hit)
400 http cache jest-runtime@https://registry.npmjs.org/jest-runtime/-/jest-runtime-30.2.0.tgz 0ms (cache hit)
401 http cache jest-runner@https://registry.npmjs.org/jest-runner/-/jest-runner-30.2.0.tgz 0ms (cache hit)
402 http cache jest-resolve@https://registry.npmjs.org/jest-resolve/-/jest-resolve-30.2.0.tgz 0ms (cache hit)
403 http cache jest-validate@https://registry.npmjs.org/jest-validate/-/jest-validate-30.2.0.tgz 0ms (cache hit)
404 http cache jest-regex-util@https://registry.npmjs.org/jest-regex-util/-/jest-regex-util-30.0.1.tgz 0ms (cache hit)
405 http cache jest-resolve-dependencies@https://registry.npmjs.org/jest-resolve-dependencies/-/jest-resolve-dependencies-30.2.0.tgz 0ms (cache hit)
406 http cache jest-pnp-resolver@https://registry.npmjs.org/jest-pnp-resolver/-/jest-pnp-resolver-1.2.3.tgz 0ms (cache hit)
407 http cache jest-mock@https://registry.npmjs.org/jest-mock/-/jest-mock-30.2.0.tgz 0ms (cache hit)
408 http cache jest-leak-detector@https://registry.npmjs.org/jest-leak-detector/-/jest-leak-detector-30.2.0.tgz 0ms (cache hit)
409 http cache jest-message-util@https://registry.npmjs.org/jest-message-util/-/jest-message-util-30.2.0.tgz 0ms (cache hit)
410 http cache jest-expo@https://registry.npmjs.org/jest-expo/-/jest-expo-54.0.17.tgz 0ms (cache hit)
411 http cache jest-get-type@https://registry.npmjs.org/jest-get-type/-/jest-get-type-29.6.3.tgz 0ms (cache hit)
412 http cache jest-haste-map@https://registry.npmjs.org/jest-haste-map/-/jest-haste-map-30.2.0.tgz 0ms (cache hit)
413 http cache jest-matcher-utils@https://registry.npmjs.org/jest-matcher-utils/-/jest-matcher-utils-29.7.0.tgz 0ms (cache hit)
414 http cache jest-environment-node@https://registry.npmjs.org/jest-environment-node/-/jest-environment-node-30.2.0.tgz 0ms (cache hit)
